Comune,CRATER,PHONE_BEFORE,PHONE_AFTER,PCGH,MPE,MPE_INIT,MPE_END,DISTANCE FROM EPICENTER,AGRICOLTURE,OTHER SERV,PUBLIC ADMIN,REAL ESTATE,ENTERTAINMENT,HOSPITALITY,FINANCE,MANUFACTURING,TECH SERVICES,WHOLE/RETAIL SALES,CONSTRUCTIONS,MINING,WASTE MGMT,UTILITIES,EDUCATION,BUSINESS SUPPORT SERVICES,EXTRA,HEALTHCARE,COMMUNICATION AND INFORMATION SERV.,LOGISTICS,ABRUZZO,LAZIO,MARCHE,UMBRIA,ALT_MIN,ALT_MEAN,ALT_MED
Montemarciano,0.0,16171.12118202854,16741.042744122966,0.0352431693312519,1.370707817884564,0.8916270681989946,1.5211488363739265,85.48377146706576,0.0,0.0,0.0,0.0104480765167956,0.0,0.0307872548831313,0.0,0.0870993143449785,0.0027848733362782,0.3064513031286611,0.2055428582403441,0.0,0.0,0.0300190139627787,0.0,0.0689112105556302,0.0,0.0,0.2083853496456488,0.0495707453857529,0,0,1,0,1,44.50092,41
Montemonaco,1.0,2294.870613189356,2392.929859855334,0.0427297495999993,-16.345923417593816,-15.0601434432352,-16.74968426380325,9.273138404820427,0.4639696586599241,0.0,0.0,0.0,0.0,0.259165613147914,0.0,0.0,0.0,0.0,0.2768647281921618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,610,1263.917,1150
Montenero Sabino,0.0,582.7285865792519,610.2551650090417,0.0472373915811767,-14.309290953573363,-4.690591156557414,-17.329756699600903,57.555831124765824,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,300,604.7867,600
Monteprandone,0.0,10631.659419591208,11827.341286166366,0.1124642748028447,0.2359427189943283,7.62301589584852,-2.0837472562566983,53.72108934651295,0.0088594398361621,0.0,0.0,0.0185512549499544,0.0,0.003840464152234,0.0,0.5046666584253273,0.0158357336234284,0.2156387656121872,0.0656834748783372,0.0,0.0119087354076784,0.0074460501320674,0.0006222211233769,0.0180444125779321,0.0,0.0078251517436613,0.0215758265033233,0.0995018110343293,0,0,1,0,1,88.71822,88
Montereale,1.0,2157.577670651755,2040.6607933996384,-0.0541889540490093,12.578768905027166,-3.29037711148999,17.562000835861504,18.42809772049784,0.0,0.0,0.0,0.0013416815742397,0.0,0.0035778175313059,0.0,0.3667262969588551,0.1753130590339892,0.0252683363148479,0.1985688729874776,0.0,0.2108676207513417,0.0,0.0,0.0,0.0,0.0015652951699463,0.0167710196779964,0.0,1,0,0,0,770,1020.731,1008
Monterosi,0.0,1195.9341110682606,2072.0062160940324,0.7325421165913781,58.91529886000557,37.4950729026496,65.64168185788603,95.18774392386472,0.003631498470948,0.0,0.0,0.0160550458715596,0.0,0.0356460244648318,0.0,0.0013379204892966,0.0,0.4764908256880734,0.3476681957186544,0.0,0.0,0.0,0.0,0.0230313455657492,0.0,0.0,0.0112767584097859,0.0848623853211009,0,1,0,0,237,293.8352,283
Monterubbiano,0.0,3627.5079059005016,3750.182244575045,0.033817800500173,-5.121648013077492,3.375570585292939,-7.78994604238582,49.45772010164729,0.0,0.0,0.0,0.0229166666666666,0.0,0.0279320987654321,0.0,0.4641975308641975,0.0,0.0212191358024691,0.4236111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0401234567901234,0,0,1,0,47,203.6483,190
Montesilvano,0.0,50002.55134014655,59531.36534810127,0.190566556156988,-4.466790863368073,-0.659930881320715,-5.662221682330131,76.84063641448822,0.0001876595105839,0.0086323374868638,0.0,0.0092938372616724,0.0080857791622879,0.0376491893109142,0.0034552807386278,0.1183568533253265,0.0231266889355952,0.3377073637591953,0.2693195466146224,0.1032526084671971,0.0206284717009458,0.0006380423359855,0.0010907709052694,0.0214963969373967,0.0,0.0086698693889806,0.010354113496472,0.0180551906620627,1,0,0,0,0,58.88008,43
Montone,0.0,3067.958243347474,2708.153401898734,-0.1172782720328533,-19.28691430511585,-9.222417037720504,-22.44736944860481,86.91905590097933,0.0005949885735148,0.0,0.0,0.0,0.0,0.0033130045570715,0.0,0.9472758989060324,0.0,0.0342794553150058,0.0,0.0,0.0145366526483752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,244,390.7599,383
Montopoli di Sabina,0.0,5425.960827227151,6029.214975135624,0.1111792302077411,-5.1615543405676085,-2.2044959067696444,-6.090130332830033,70.56350875743532,0.0469403765690376,0.0,0.0,0.0036610878661087,0.0,0.1950836820083682,0.0,0.1303608786610878,0.0118985355648535,0.4369769874476987,0.0224895397489539,0.0,0.0,0.0,0.0,0.0309884937238493,0.0,0.0,0.1001569037656903,0.0214435146443514,0,1,0,0,31,149.6975,111
Montorio al Vomano,1.0,5336.352998457385,6904.843942133816,0.2939256350038772,-9.495797008970492,-5.039139862036632,-10.895277244155547,33.75401245505192,0.0011299802834715,0.0,0.0,0.0004603623377106,0.0013299356422752,0.0008835236784345,0.0,0.3123721215728581,0.0091653956326029,0.1261253301588482,0.4661842937390722,0.0,0.0047989286112867,0.0,0.0,0.0007626204382277,0.0,0.0100024180648041,0.0137876195082028,0.0529974703322049,1,0,0,0,178,486.0343,406
Montottone,0.0,1909.5713362900117,1844.5976039783,-0.0340252972365749,39.6267263767984,12.491934298883551,48.14759839968323,39.161250117144725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3871681415929203,0.0,0.6128318584070797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,94,210.1741,204
Moresco,0.0,535.5980620902429,595.7683996383363,0.11234233617887,-2.186214390943911,5.381766387075843,-4.562713001878322,51.238952084752334,0.4872577647995753,0.0,0.0,0.3196177329439872,0.0,0.0264135917175471,0.0,0.141491903371383,0.0,0.0242898858508096,0.0009291213166976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,50,146.4036,108
Morro Reatino,0.0,626.1580215966062,809.3399525316456,0.2925490445174746,12.92589366864707,12.55835838864269,13.041307159777608,36.90014801370108,0.0,0.0,0.0,0.7016806722689075,0.0,0.0,0.0,0.0,0.0,0.2983193277310924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,397,707.9272,700
Morro d'Alba,0.0,2519.2452853837253,2438.377825497288,-0.0320998754490554,11.51847749851808,5.302239582324187,13.47050158610282,81.45819857983048,0.0332580355441852,0.0,0.0,0.0083553329885964,0.0,0.0,0.0,0.8782625261954659,0.0565822061345018,0.0044090030754157,0.0035380888876792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0155948071741556,0,0,1,0,47,121.064,120
Morro d'Oro,0.0,3960.811559969148,4310.5889579566,0.0883095276540186,6.572307417303127,-3.354950732312885,9.68966670968799,56.59204137407431,0.0419623539593249,0.0,0.0,0.0,0.0007680657723929,0.0033102553007356,0.0,0.863154478580701,0.0,0.0673517957594115,0.0118238857637386,0.0,0.0,0.0005949805279099,0.0,0.0,0.0,0.0,0.0019904803115534,0.0090437040242319,1,0,0,0,27,117.6577,121
Morrovalle,0.0,9512.76273621288,11315.885736889692,0.1895477739408702,-1.1916290506923852,4.387850036164664,-2.943698022400707,56.71663141637974,0.0012487859025946,0.0,0.0,0.0051252254752324,0.0006677535729152,0.0,0.0,0.7692260996253643,0.0006200568891355,0.1261187040377411,0.0110222700152629,0.0,0.0605964687109754,0.0004726307756347,0.0,0.0037290134591369,0.0,0.0131209241015679,0.0026580061051755,0.0053940613292632,0,0,1,0,41,118.0507,106
Mosciano Sant'Angelo,0.0,6595.274527574239,8582.280854430379,0.3012772733793943,14.49432092990382,6.4977295567584745,17.005411912809677,52.82874933019935,0.1639698151129141,0.0011285436469904,0.0,0.0167872529067642,3.19022939078582e-05,0.0058607172433227,0.0110182547584265,0.577056667778816,0.0008480693130505,0.1762960639215628,0.025517847339548,0.001034166027513,0.0001183043399083,0.0,0.0,0.0152944914043256,0.0,0.0002791450716937,0.0029788766936462,0.0017798821476092,1,0,0,0,8,134.6708,135
Moscufo,0.0,4322.176648669495,4884.061539330923,0.1300004456861784,-0.3727884690685052,-3.811507958950199,0.7070388099372491,73.48175141771854,0.0,0.0,0.0,0.0030320651270975,0.0,0.0052749626183751,0.0,0.3946253530486792,0.0125436118956637,0.0711635376862158,0.0112283325026305,0.0,0.0,0.0,0.0,0.0045827103062524,0.0,0.0,0.0,0.4975494268150855,1,0,0,0,41,134.4213,133
Muccia,1.0,2048.430563054377,1563.146914556962,-0.2369051005438122,-27.78124163517934,-12.67515290564404,-32.52485818698913,24.949339841656435,0.0,0.0,0.0,0.0931850971738945,0.0,0.022659764066876,0.0,0.0710345412882967,0.0270729016379529,0.1746584061783926,0.6078248323856403,0.0,0.0,0.0,0.0,0.0035644572689467,0.0,0.0,0.0,0.0,0,0,1,0,415,709.67,706
Narni,0.0,26975.949286540686,28895.78317133816,0.0711683531283678,-1.3631970124372252,2.6519491395543264,-2.6240338899065887,58.85609653189034,0.0030145459666105,0.0,0.0,0.0034682925048373,0.0008318686534158,0.016345306331068,0.0002216577916625,0.5471896399755916,0.0089236819184612,0.0617460375410066,0.0801566729426245,0.0001251714588211,0.1140207680312094,0.0030953858670992,0.0,0.0374888519169487,0.0,0.0092418260429651,0.0021174838450585,0.1120128092126193,0,0,0,1,43,223.6704,188
Navelli,0.0,962.0384882375624,1038.3936821880652,0.0793681280781021,9.176107685072637,2.665644729563793,11.220524369539312,64.75702542950961,0.0257966616084977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035407182599898,0.3110773899848255,0.5655032878098128,0.0,0.0,0.0,0.0,0.094081942336874,0.0,0.0,0.0,0.0,1,0,0,0,449,808.5368,790
Nepi,0.0,12558.053933667568,15871.83285488246,0.2638767868587348,29.21250169388524,5.8401586428508985,36.5518888335021,90.18658483046504,0.0022039445918951,0.0,0.0,0.0014442870942631,0.0008253069110075,0.0124171176156133,0.0,0.3893291567801776,0.0034794189089067,0.3721477674510208,0.0875950744182993,0.0,0.0167312219231526,0.0,0.0,0.0073339773228169,0.0,0.0265036060284918,0.043947593011151,0.0360415279432038,0,1,0,0,111,231.5476,229
Nereto,0.0,1805.062765136907,2612.5798711573234,0.4473623419732827,16.117952242481945,4.838581616373672,19.65990212467687,48.33094851670733,0.0,0.0956064637549484,0.0,0.0,0.0105652540722954,0.0004413005386462,0.0,0.3315464987994029,0.0015834901680835,0.2029073917840223,0.0524368875332597,0.0,0.186566292426504,0.0194431825556492,0.0,9.085599325069764e-05,0.0,0.000856642222078,0.0141345966642871,0.0838211434875721,1,0,0,0,87,149.9169,150
Nocciano,0.0,822.6209409949865,1021.6194507233272,0.2419079065597888,9.962018361541494,6.361940657390253,11.092515374432978,73.39303125427735,0.0,0.0,0.0,0.008787742226228,0.0,0.0,0.0,0.9066020730058584,0.0,0.0076611086074808,0.0769490761604326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,124,206.4734,206
Nocera Umbra,0.0,10970.152950250676,11372.90214737794,0.0367131797481512,-13.604599658916484,-2.782878389913037,-17.002838412164973,41.44707365283215,0.0005045620821595,0.0,0.0,0.0011983349451288,0.0,0.0011562881049489,0.0,0.7476138418197873,0.0,0.1471429172097716,0.081907244670563,0.0174494386746836,0.0,0.0,0.0,0.0,0.0,0.0,0.0030273724929571,0.0,0,0,0,1,374,710.1797,675
Norcia,1.0,10536.836550327806,8670.745727848102,-0.1771016199754611,-30.12535574452253,-20.527143860765108,-33.13938787254434,0.0,0.0221135588378619,0.0,0.0,0.003663188318126,0.0,0.0900337752684377,0.0018820050074776,0.5417149770630639,0.0002856614743492,0.1836971316227252,0.0776159029423131,0.0003360723227638,0.0,0.013678143536489,0.0002184470097965,0.0021340592495505,0.0,0.0396061232377207,0.0082169682915763,0.0148039858177479,0,0,0,1,437,1138.694,1131
Notaresco,0.0,4652.746210952565,5382.490280289331,0.1568415804883035,0.2229536180656506,-11.55099963921828,3.920212422211759,52.631235932492736,0.0001029686658429,0.0,0.0,0.0033504419731964,0.0,0.0024950099800399,0.0,0.6294157716313405,0.001235623990115,0.0402765896777872,0.10559040648861,0.0238808098089535,0.1439185121819852,0.0327044324050312,0.0,0.0,0.0,0.0008395906599499,0.0022969933149573,0.0138928492221905,1,0,0,0,41,161.9864,156
Numana,0.0,13744.48693598149,12071.939613471972,-0.1216885963295567,-15.489955090377483,-23.23564895697,-13.05765098514732,76.37900120270602,0.0,0.0,0.0,0.0270007963368504,0.0,0.2083416285088592,0.0,0.624129006569779,0.0089587895679872,0.0849840732629902,0.0191120844117061,0.0,0.0,0.0,0.0,0.0221978897073462,0.0,0.0,0.0,0.0052757316344813,0,0,1,0,0,26.57199,19
Ocre,0.0,2748.566158889317,3133.499016726944,0.1400486055584618,6.644532164994538,-3.109305076160334,9.70743379421226,49.75045801407922,0.0,0.0,0.0,0.0125475285171102,0.1216730038022813,0.0,0.0,0.4775665399239543,0.0,0.0068441064638783,0.3688212927756654,0.0,0.0,0.0,0.0,0.0,0.0,0.0125475285171102,0.0,0.0,1,0,0,0,597,1114.501,1018
Ofena,0.0,1041.6922772849982,1084.103910488246,0.0407141668687289,-8.819598328425137,-8.527261968161701,-8.9113978419902,58.33100803438131,0.7647058823529411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2352941176470588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,349,849.8754,660
Offagna,0.0,2160.34098534516,2353.465076853526,0.0893951893791019,10.606675745010744,0.1564458985654073,13.8882586985712,75.41375043612435,0.0003085150143973,0.0,0.0,0.0236870972165089,0.0,0.0,0.0,0.0232071849718908,0.0030851501439736,0.2855477855477855,0.0607431783902372,0.0,0.0,0.0,0.0,0.0059989030577265,0.0,0.0,0.0,0.5974221856574797,0,0,1,0,43,161.8709,150
Offida,1.0,6840.015349016583,7873.483826853527,0.1510915436740255,-3.2523315472977767,-3.2850577583101828,-3.2420548569502,43.70082414351244,0.0267188073154116,0.0,0.0,0.003615783681811,0.0006746842739611,0.0123408269140072,0.0,0.6601163339097627,0.009484881831997,0.0433763035162186,0.1685007598385998,0.0,0.0304328459885762,0.0086922915684116,0.0,0.0018799455012314,0.0,0.0,0.0040153539799821,0.0301511816800293,0,0,1,0,65,213.9302,207
Onano,0.0,32.893096799074435,35.21077079566004,0.0704608024821433,-8.076850685477572,1.5343781328390929,-11.094970393503454,107.7491531491134,0.9230188679245284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0452830188679245,0.0316981132075471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,418,498.3876,499
Oriolo Romano,0.0,1867.0951793289623,2155.598123869801,0.1545196772692257,12.171361064777726,13.428324524131414,11.77664918551065,106.27063292213026,0.0040607991878401,0.0,0.0,0.00104339979132,0.0,0.0046529990694001,0.0,0.002114999577,0.0043991991201601,0.898762020247596,0.0421871915625616,0.0,0.0,0.0,0.0,0.0159329968134006,0.0,0.0035813992837201,0.0125489974902005,0.0107159978568004,0,1,0,0,282,406.2857,405
Orsogna,0.0,2265.771442344774,2929.228820072333,0.2928174330950909,11.99236579242016,14.342966382338176,11.254229795427891,100.38192754039716,0.0001896597504077,0.0,0.0,0.0022000531047301,0.0008155369267534,0.0078519136668816,0.0,0.7243674847323901,0.0033190456321359,0.0782346470432044,0.1421310169555817,0.0,0.0007965709517126,0.0006448431513864,0.0,0.0029586921063611,0.0,0.0364905359784546,0.0,0.0,1,0,0,0,124,304.9432,314
Orte,0.0,11178.3869841882,12684.713584990955,0.134753484821509,5.988226339511656,5.615760778937327,6.105188038185163,70.8845610199661,0.0077355631956179,0.0,0.0,0.0261202727113804,0.0,0.0211089097371948,0.0061767962239962,0.0345405279412621,0.0024037060777343,0.7081755142474215,0.0582133908280403,0.0,0.0428005360992949,0.0,0.0,0.005113338383544,0.0,0.0095711205640696,0.0068469203426373,0.071193403647806,0,1,0,0,40,139.29,125
Ortezzano,1.0,977.2669784033938,856.1087251356239,-0.1239766163650711,-9.71089105040016,-8.629763266731496,-10.050386980885818,38.64037611510417,0.0389651326317831,0.0,0.0,0.0,0.0,0.0,0.0,0.6404393579360845,0.0,0.3205470151787013,4.849425343096843e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,162,238.0162,224
Ortona,0.0,18256.60269957578,23601.80133363472,0.2927816703916739,4.318515795063591,-1.0678026295572822,6.009928422767362,100.71338084939528,0.026694415558328,0.0017545753558686,0.0,0.0008964185618767,0.0010166698323724,0.0054318045479577,0.0017518423724482,0.6782335634960871,0.0210945325300184,0.0826112563388134,0.0237031652047482,0.0447608024585918,0.0142429430951857,0.027961153373663,0.0008157955509762,0.0242757252313128,0.0,0.0004755391151419,0.0007884657167727,0.0434913316598364,1,0,0,0,0,96.55653,97
Orvieto,0.0,22979.371943694565,24712.647287522603,0.0754274463233813,-1.5104533915824967,-2.731001891327396,-1.127176544124545,79.45670020030208,0.2657041389680278,0.0,0.0,0.0054779004431782,0.00011376226654,0.0364360754985755,0.0894666033554922,0.0889052113010446,0.0084777619499841,0.2564572451725229,0.0862936253561253,0.0140026511554289,0.0323628917378917,0.0,0.0012909544159544,0.0152664015511237,0.0,0.019653668091168,0.0657199667616334,0.0143711419753086,0,0,0,1,81,338.4373,319
Orvinio,0.0,9.222570381797146,7.146564195298373,-0.2251006065072972,-48.419576545996094,-15.609263883069174,-58.72267650817295,68.00786611224991,0.0,0.0,0.0783132530120482,0.0,0.0,0.0843373493975903,0.0,0.0,0.0,0.8373493975903614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,617,802.5948,797
Osimo,0.0,30063.61291939838,35040.980255424955,0.1655611835267795,1.07738476616789,1.5359164556185756,0.9333965670680842,71.10660715622255,0.0060796455268423,0.0,0.0,0.013304801416735,0.0001696159204236,0.0060346289792417,0.0001069143005513,0.4435601015123148,0.0078095671417788,0.3625801555804039,0.048137962856525,0.0,0.0066728993148642,0.0605593145265987,0.0012524246636017,0.0078875422331583,0.0,0.0132935472798349,0.0148273253659403,0.0077235533811848,0,0,1,0,13,101.6674,91
Ostra,0.0,9922.447647512534,10913.426582278482,0.0998724276478674,-3.9597873341043393,3.862234205372628,-6.416059868154045,81.63420842173723,0.012065410752432,0.0,0.0,0.0632820001339774,0.0,0.0020022180705763,0.0823961116776205,0.6204717493729113,0.0104055794151141,0.0247486062626999,0.0767318441991499,0.0,0.0917596445132526,0.0,0.0,0.0,0.0,0.0043542660642645,0.0029475031819636,0.0088350663560375,0,0,1,0,23,107.1377,105
Ostra Vetere,0.0,5867.825732741998,5991.144269891501,0.0210160530946574,-2.169863473515852,4.782680400751508,-4.353102483271945,81.03777470252852,0.0015452247763017,0.0,0.0,0.0037253093444174,0.0,0.0001197848663799,0.0964747313824371,0.7150078459087479,0.0,0.1270438292826084,0.032078387216559,0.0,0.0,0.0018566654288897,0.0,0.0092354131978965,0.0,0.0,0.012912808595762,0.0,0,0,1,0,60,127.717,125
Otricoli,0.0,2103.142711145392,3420.209335443038,0.6262374004949763,54.105525525978834,12.7468823355458,67.09297369414328,63.32992502967158,0.0,0.0,0.0,0.0366438356164383,0.0078767123287671,0.0,0.0,0.6027397260273972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0291095890410958,0.0,0.2825342465753425,0.0410958904109589,0.0,0,0,0,1,39,288.0722,203
Ovindoli,0.0,315.1700539915156,271.95735759493675,-0.1371091442518271,-11.598044186930094,-2.5325605327064014,-14.444788905717342,66.30878917531201,0.0,0.0,0.0,0.0211212001579155,0.0,0.3661666008685353,0.0,0.0240821160679036,0.0505329648637978,0.0,0.0217133833399131,0.0,0.0,0.0,0.0,0.0627714172917489,0.0,0.0,0.0,0.4536123174101855,1,0,0,0,774,1467.97,1456
Paciano,0.0,2024.7468183571152,1950.7153481012656,-0.0365633221816439,-12.290729734818113,-7.710662459195593,-13.728963239601274,90.82683611207844,0.3634136382196815,0.0,0.0,0.0,0.0,0.041649652919559,0.0,0.0069416088199265,0.5700285830951409,0.0,0.0179665169456921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,262,344.3854,303
Panicale,0.0,5650.835470497494,6161.612929475588,0.0903897240761685,9.788805459889993,3.563093519099972,11.743804582289558,85.46276591340362,0.0104951283147359,0.0,0.0,0.0150056750342713,0.0,0.1196768915552542,0.0,0.2504827464217803,0.0173493904865789,0.0876461137070503,0.4171223891157264,0.0003095473238896,0.0084757005350746,0.0116596158665114,0.0,0.0152415206143777,0.0,0.0036556064916495,0.0221105231349773,0.020769151398122,0,0,0,1,231,325.0137,301
Parrano,0.0,574.3365696104898,737.4731351717902,0.2840434932986039,22.246004151044545,18.55916016734782,23.40374752579436,80.97654663139029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9689119170984456,0.0,0.0,0.0310880829015544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,193,424.2525,450
Passignano sul Trasimeno,0.0,7679.348428461242,7904.857120253164,0.0293656022893999,4.035311883268914,2.0092097555020776,4.671548817991816,89.10136907332746,0.0012729844413012,0.0,0.0,0.001005814867201,0.0,0.0064435014930064,0.0,0.8326418356121327,0.013044161559013,0.015087223008015,0.0084551312274084,0.0,0.0,0.0,0.0,0.0023102310231023,0.0,0.0169888417413169,0.0,0.1027502750275027,0,0,0,1,252,374.6835,338
Pedaso,0.0,3140.28122830698,3687.7852283001807,0.1743487159869361,-1.081242087182631,-4.004367396122107,-0.1633217805589506,58.20496095574547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4845632997887936,0.0,0.431761709529134,0.0178593614113554,0.0,0.0,0.0,0.0,0.0658156292707168,0.0,0.0,0.0,0.0,0,0,1,0,0,60.21901,56
Peglio,0.0,1222.583571153105,1352.2445411392405,0.1060548931340893,-10.364134202099882,-0.5216029673632342,-13.45488753426556,107.05228798854256,0.0215827338129496,0.0,0.0,0.3525179856115107,0.0,0.0,0.0,0.0,0.0,0.0,0.6169064748201439,0.0089928057553956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,247,385.955,381
Penna San Giovanni,1.0,2115.518839182414,1930.4099118444844,-0.0875004863627065,-18.096219504857142,-4.837613145679616,-22.259689328541945,28.107315132808782,0.006953223767383,0.0,0.0,0.0,0.0,0.0,0.0,0.9723978086809946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0206489675516224,0.0,0,0,1,0,174,363.2416,355
Penna Sant'Andrea,0.0,1228.059130350945,1609.68071880651,0.3107518025996909,5.789130010315106,7.409980815682654,5.280150164769597,44.40651337610617,0.0,0.0,0.0,0.0,0.0025357541332792,0.0062886702505325,0.0,0.3899482706156811,0.0,0.0299726138553605,0.52124961963688,0.0,0.0242418095141495,0.0,0.0,0.025763261994117,0.0,0.0,0.0,0.0,1,0,0,0,132,345.932,328
Penna in Teverina,0.0,678.2636232163517,759.7876017179024,0.1201951213526105,0.1902568560417059,-0.6843816889762455,0.4649110006904103,70.18613854906062,0.0488417527211833,0.0,0.0,0.0,0.0,0.0,0.0,0.0022327658386826,0.0,0.4459949762768629,0.068657549539492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4342729556237789,0,0,0,1,52,178.9731,175
Pennapiedimonte,0.0,974.6615117624372,1015.814308318264,0.0422226547977789,-17.942385429865475,-2.516915216380645,-22.78629420957952,97.48413294495636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5877243775332948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4122756224667053,0.0,0.0,1,0,0,0,248,1231.67,1225
Penne,0.0,9102.1478692634,9647.65944846293,0.0599321816163457,-6.756072271687659,-1.9712469338744256,-8.2586039379814,59.86697309769736,0.0035935360175294,0.0035058887975897,0.0,0.0038783894823336,0.0018953711311969,0.0042180224596001,0.0003725006847439,0.4893892084360449,0.0199506984387838,0.1589372774582306,0.1384497397973158,0.0,0.012413037523966,0.1248863325116406,0.0058614078334702,0.0085784716516023,0.0,0.00084360449192,0.0036811832374691,0.0195453300465625,1,0,0,0,97,305.7954,300
Pergola,0.0,8629.09739683764,9055.80559448463,0.0494499225148817,-9.550326688765203,0.0308878113013711,-12.559021295469911,81.81888896796852,0.0,0.0,0.0,0.0172382334286185,8.688625720069856e-06,0.0061254811326492,0.2064851902374601,0.5421876221837992,0.0047961213974785,0.1553960710034493,0.0562675401631723,0.0,0.0011642758464893,0.0,0.0,0.0,0.0,0.0072463138505382,0.0030844621306247,0.0,0,0,1,0,171,366.9795,357
Perugia,0.0,169731.94682799844,189346.5298033454,0.1155621162775196,-0.226815525808849,3.685357331804103,-1.4553167118656765,70.11711740238195,0.0022949043246129,0.0,0.0,0.0085849064191279,0.0009069057714028,0.0062728970768431,0.0040413153010953,0.1226050284900494,0.018993479589919,0.699109032480163,0.048448999690637,0.0004676126685424,0.0304837468915028,0.000825118865713,0.0020532817902134,0.0179843968255352,0.0,0.0118222858896404,0.0094418564766676,0.0156642314483339,0,0,0,1,171,322.2202,285
Pescara,0.0,113025.4929907443,130124.75028254974,0.1512867304476672,-5.280549526317311,-1.0252112691281032,-6.616811569508236,82.92693438100721,0.0031115088304549,0.0065663809789465,0.0,0.0202718871106366,0.0036382352399791,0.0276230479618378,0.0242095918011919,0.1550611045112984,0.0485986528830483,0.3267919671390685,0.0948486298741661,0.0,0.0277834021711889,0.0207979055545565,0.003958235693077,0.1044125372212916,0.0,0.0353373951679931,0.019967461900831,0.0770220559604332,1,0,0,0,0,40.63638,22
Pescorocchiano,0.0,2229.7823949093718,1412.6015709764918,-0.3664845618112854,-39.13745545054577,-26.313351072751505,-43.164482888144526,54.1697564087284,0.1389413988657845,0.0,0.0,0.0,0.0,0.0,0.0,0.2816635160680529,0.0,0.0,0.5793950850661626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,529,868.744,827
Pescosansonesco,0.0,750.3405707674509,768.5044529837252,0.0242075171247853,-5.006643528920364,4.41718909056226,-7.9659170507195425,71.68822332436034,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,233,661.0991,655
Petrella Salto,0.0,2588.109535287312,2442.985002260398,-0.0560735668441497,-19.88706864684765,-10.960656039334934,-22.69014225189615,45.58042066146015,0.4695652173913043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5304347826086957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,420,974.9799,875
Petriano,0.0,98.35843617431546,89.88356690777577,-0.0861631151955295,9.721138666120495,-2.08266558260846,13.427771283676687,107.26976776916874,0.0,0.0,0.0,0.011083915388136,0.0,0.0009220013398868,0.0,0.9323091822047108,0.0008556703082403,0.046882773167771,0.0069249597038982,0.0,0.0,0.0,0.0,0.0009419006493807,0.0,0.0,7.959723797584224e-05,0.0,0,0,1,0,98,200.12,199
Petriolo,1.0,2215.21310258388,2573.406170886076,0.1616968895156816,-4.563285999428273,1.4294973684819616,-6.445140851759983,44.165014720923566,0.0,0.0,0.0,0.0018234260517853,0.0,0.0,0.0,0.624241620528462,0.0,0.0111394755163611,0.0861320160461492,0.0,0.2766634618572423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,93,167.8353,161
